order_item_id,order_id,product_id,product_category,quantity,unit_price,item_revenue,line_total,promotion_id,attributed_to_promo,invalid_quantity_flag,invalid_unit_price_flag,promo_attributed_without_promotion_id_flag,invalid_promotion_reference_flag
356,7590,18,Sports,3.0,249.56,748.68,748.68,,False,False,False,False,False
357,11289,879,Books,3.0,18.59,55.77,55.77,,False,False,False,False,False
358,3571,159,Sports,2.0,215.11,430.22,430.22,,False,False,False,False,False
359,13310,63,Sports,1.0,210.26,210.26,210.26,868.0,True,False,False,False,False
360,4599,69,Books,3.0,28.91,86.73,86.73,,False,False,False,False,False
361,1761,203,Beauty,2.0,112.58,225.16,225.16,,False,False,False,False,False
362,5191,351,Clothing,2.0,36.74,73.48,73.48,,False,False,False,False,False
363,9664,346,Sports,1.0,53.3,53.3,53.3,1233.0,True,False,False,False,False
364,4627,813,Sports,1.0,115.77,115.77,115.77,,False,False,False,False,False
365,5562,4,Sports,1.0,69.55,69.55,69.55,910.0,True,False,False,False,False
366,8454,201,Sports,3.0,38.36,115.08,115.08,,False,False,False,False,False
367,11164,344,Sports,3.0,221.48,664.44,664.44,,False,False,False,False,False
368,108,118,Sports,2.0,214.69,429.38,429.38,211.0,True,False,False,False,False
369,8036,435,Electronics,3.0,366.48,1099.44,1099.44,,False,False,False,False,False
370,5758,489,Home,1.0,159.93,159.93,159.93,1027.0,True,False,False,False,False
371,12054,470,Home,1.0,155.53,155.53,155.53,,False,False,False,False,False
372,14485,400,Home,3.0,240.56,721.68,721.68,557.0,True,False,False,False,False
373,10296,479,Sports,3.0,50.09,150.27,150.27,,False,False,False,False,False
374,8887,197,Electronics,1.0,232.33,232.33,232.33,,False,False,False,False,False
375,2457,77,Electronics,3.0,126.77,380.31,380.31,560.0,True,False,False,False,False
376,2646,510,Clothing,2.0,84.34,168.68,168.68,,False,False,False,False,False
377,2664,134,Home,2.0,298.85,597.7,597.7,,False,False,False,False,False
378,4995,658,Sports,1.0,155.43,155.43,155.43,,False,False,False,False,False
379,12241,141,Books,1.0,47.5,47.5,47.5,,False,False,False,False,False
380,8407,281,Beauty,1.0,92.82,92.82,92.82,,False,False,False,False,False
381,11312,114,Beauty,2.0,82.02,164.04,164.04,125.0,True,False,False,False,False
382,3092,918,Home,3.0,131.03,393.09,393.09,,False,False,False,False,False
383,996,720,Clothing,1.0,113.15,113.15,113.15,,False,False,False,False,False
384,10526,812,Beauty,2.0,20.02,40.04,40.04,,False,False,False,False,False
385,5862,71,Electronics,3.0,298.72,896.16,896.16,,False,False,False,False,False
386,6835,570,Sports,1.0,118.81,118.81,118.81,,False,False,False,False,False
387,11499,27,Home,1.0,60.77,60.77,60.77,,False,False,False,False,False
388,2758,157,Electronics,2.0,321.82,643.64,643.64,,False,False,False,False,False
389,14343,412,Clothing,3.0,83.12,249.36,249.36,,False,False,False,False,False
390,14155,372,Electronics,1.0,487.16,487.16,487.16,,False,False,False,False,False
391,7355,746,Beauty,2.0,113.84,227.68,227.68,1064.0,True,False,False,False,False
392,412,59,Sports,3.0,176.09,528.27,528.27,1308.0,True,False,False,False,False
393,14863,360,Beauty,2.0,59.17,118.34,118.34,146.0,True,False,False,False,False
394,3448,161,Beauty,2.0,147.16,294.32,294.32,628.0,True,False,False,False,False
395,14923,153,Books,1.0,6.5,6.5,6.5,,False,False,False,False,False
396,2183,356,Clothing,1.0,181.93,181.93,181.93,84.0,True,False,False,False,False
397,4041,52,Home,3.0,153.77,461.31,461.31,,False,False,False,False,False
398,8711,694,Clothing,3.0,139.77,419.31,419.31,,False,False,False,False,False
399,10572,685,Clothing,2.0,87.69,175.38,175.38,,False,False,False,False,False
400,10075,977,Clothing,2.0,56.43,112.86,112.86,,False,False,False,False,False
401,9504,446,Beauty,2.0,93.68,187.36,187.36,,False,False,False,False,False
402,10891,991,Sports,3.0,146.0,438.0,438.0,,False,False,False,False,False
403,13916,214,Electronics,3.0,189.86,569.58,569.58,,False,False,False,False,False
404,11481,959,Electronics,1.0,177.56,177.56,177.56,,False,False,False,False,False
405,6136,509,Clothing,3.0,49.86,149.58,149.58,128.0,True,False,False,False,False
406,13245,569,Sports,1.0,226.65,226.65,226.65,,False,False,False,False,False
407,6826,210,Home,2.0,147.8,295.6,295.6,,False,False,False,False,False
408,10336,198,Clothing,1.0,90.57,90.57,90.57,,False,False,False,False,False
409,10908,622,Books,1.0,46.64,46.64,46.64,,False,False,False,False,False
410,538,865,Beauty,2.0,120.83,241.66,241.66,,False,False,False,False,False
411,4376,917,Electronics,3.0,245.72,737.16,737.16,158.0,True,False,False,False,False
412,14964,557,Beauty,2.0,45.55,91.1,91.1,,False,False,False,False,False
413,6055,383,Beauty,3.0,124.82,374.46,374.46,,False,False,False,False,False
414,9804,890,Electronics,2.0,65.89,131.78,131.78,,False,False,False,False,False
415,3062,514,Clothing,2.0,55.06,110.12,110.12,,False,False,False,False,False
416,9245,55,Sports,3.0,165.62,496.86,496.86,,False,False,False,False,False
417,11946,95,Beauty,3.0,19.25,57.75,57.75,,False,False,False,False,False
418,13209,375,Sports,2.0,189.95,379.9,379.9,555.0,True,False,False,False,False
419,7031,400,Clothing,3.0,145.82,437.46,437.46,,False,False,False,False,False
420,3898,621,Beauty,1.0,147.39,147.39,147.39,,False,False,False,False,False
421,4695,370,Books,3.0,20.24,60.72,60.72,,False,False,False,False,False
422,5052,994,Beauty,2.0,33.2,66.4,66.4,,False,False,False,False,False
423,4148,423,Clothing,3.0,36.33,108.99,108.99,,False,False,False,False,False
424,1943,151,Sports,3.0,97.76,293.28,293.28,575.0,True,False,False,False,False
425,14058,383,Beauty,2.0,132.87,265.74,265.74,,False,False,False,False,False
426,262,230,Electronics,1.0,283.5,283.5,283.5,,False,False,False,False,False
427,7363,621,Home,1.0,141.51,141.51,141.51,,False,False,False,False,False
428,12742,888,Sports,1.0,210.91,210.91,210.91,,False,False,False,False,False
429,1258,975,Sports,3.0,185.99,557.97,557.97,659.0,True,False,False,False,False
430,59,93,Beauty,1.0,107.57,107.57,107.57,493.0,True,False,False,False,False
431,8980,394,Sports,3.0,32.74,98.22,98.22,244.0,True,False,False,False,False
432,4694,631,Beauty,1.0,43.88,43.88,43.88,72.0,True,False,False,False,False
433,12149,789,Books,2.0,26.73,53.46,53.46,,False,False,False,False,False
434,11176,155,Clothing,1.0,154.03,154.03,154.03,,False,False,False,False,False
435,6202,887,Books,3.0,45.35,136.05,136.05,180.0,True,False,False,False,False
436,2344,257,Clothing,2.0,33.99,67.98,67.98,,False,False,False,False,False
437,4529,799,Electronics,2.0,369.72,739.44,739.44,,False,False,False,False,False
438,10329,579,Sports,2.0,168.08,336.16,336.16,366.0,True,False,False,False,False
439,11045,431,Clothing,3.0,137.5,412.5,412.5,,False,False,False,False,False
440,9414,415,Beauty,3.0,134.81,404.43,404.43,,False,False,False,False,False
441,448,900,Electronics,3.0,438.81,1316.43,1316.43,,False,False,False,False,False
442,8173,532,Home,1.0,83.7,83.7,83.7,,False,False,False,False,False
443,2204,810,Clothing,3.0,100.58,301.74,301.74,,False,False,False,False,False
444,4609,439,Electronics,3.0,447.03,1341.09,1341.09,,False,False,False,False,False
445,5636,391,Clothing,2.0,115.78,231.56,231.56,,False,False,False,False,False
446,10839,417,Books,1.0,31.84,31.84,31.84,,False,False,False,False,False
447,11482,132,Beauty,2.0,24.64,49.28,49.28,,False,False,False,False,False
448,13483,174,Sports,3.0,97.12,291.36,291.36,,False,False,False,False,False
449,9630,400,Home,1.0,229.85,229.85,229.85,,False,False,False,False,False
450,4141,165,Books,3.0,32.56,97.68,97.68,,False,False,False,False,False
451,4582,661,Beauty,1.0,138.96,138.96,138.96,,False,False,False,False,False
452,9797,289,Home,3.0,112.39,337.17,337.17,,False,False,False,False,False
453,9610,94,Sports,2.0,66.11,132.22,132.22,,False,False,False,False,False
454,14497,535,Sports,3.0,246.71,740.13,740.13,,False,False,False,False,False
455,13160,651,Sports,3.0,137.87,413.61,413.61,1465.0,True,False,False,False,False
456,2201,596,Sports,2.0,113.43,226.86,226.86,,False,False,False,False,False
457,5794,364,Books,3.0,28.5,85.5,85.5,,False,False,False,False,False
458,6533,472,Home,1.0,262.22,262.22,262.22,680.0,True,False,False,False,False
459,11822,681,Books,2.0,8.86,17.72,17.72,,False,False,False,False,False
460,14513,122,Books,1.0,41.64,41.64,41.64,,False,False,False,False,False
461,5397,770,Beauty,1.0,30.1,30.1,30.1,555.0,True,False,False,False,False
462,6634,995,Beauty,1.0,103.65,103.65,103.65,659.0,True,False,False,False,False
463,8811,973,Electronics,3.0,269.12,807.36,807.36,,False,False,False,False,False
464,654,834,Books,2.0,15.83,31.66,31.66,,False,False,False,False,False
465,4076,263,Electronics,2.0,338.36,676.72,676.72,,False,False,False,False,False
466,6610,294,Sports,3.0,150.12,450.36,450.36,,False,False,False,False,False
467,6869,391,Home,1.0,40.56,40.56,40.56,,False,False,False,False,False
468,10326,802,Sports,3.0,85.68,257.04,257.04,,False,False,False,False,False
469,13937,315,Home,2.0,185.23,370.46,370.46,,False,False,False,False,False
470,9601,328,Sports,3.0,136.73,410.19,410.19,,False,False,False,False,False
471,2440,789,Beauty,2.0,141.91,283.82,283.82,,False,False,False,False,False
472,14855,613,Electronics,1.0,65.88,65.88,65.88,,False,False,False,False,False
473,4473,716,Sports,3.0,67.06,201.18,201.18,,False,False,False,False,False
474,11983,371,Home,1.0,233.1,233.1,233.1,412.0,True,False,False,False,False
475,6571,731,Electronics,2.0,345.72,691.44,691.44,875.0,True,False,False,False,False
476,8013,462,Home,1.0,192.97,192.97,192.97,,False,False,False,False,False
477,4221,612,Home,1.0,234.19,234.19,234.19,,False,False,False,False,False
478,7216,428,Beauty,2.0,19.51,39.02,39.02,,False,False,False,False,False
479,14113,636,Beauty,1.0,48.41,48.41,48.41,,False,False,False,False,False
480,8752,5,Electronics,2.0,132.1,264.2,264.2,,False,False,False,False,False
481,7060,103,Electronics,2.0,171.35,342.7,342.7,,False,False,False,False,False
482,13212,309,Sports,2.0,216.12,432.24,432.24,1144.0,True,False,False,False,False
483,3834,804,Sports,3.0,190.42,571.26,571.26,,False,False,False,False,False
484,573,834,Electronics,3.0,131.19,393.57,393.57,,False,False,False,False,False
485,12322,902,Clothing,3.0,65.14,195.42,195.42,,False,False,False,False,False
486,4992,836,Home,3.0,63.56,190.68,190.68,,False,False,False,False,False
487,7999,96,Electronics,2.0,176.53,353.06,353.06,1456.0,True,False,False,False,False
488,11629,26,Home,2.0,210.77,421.54,421.54,,False,False,False,False,False
489,11963,360,Clothing,3.0,34.58,103.74,103.74,,False,False,False,False,False
490,3497,841,Sports,2.0,186.5,373.0,373.0,,False,False,False,False,False
491,14247,400,Beauty,1.0,22.42,22.42,22.42,,False,False,False,False,False
492,6396,314,Home,2.0,238.2,476.4,476.4,,False,False,False,False,False
493,10713,590,Clothing,1.0,87.74,87.74,87.74,,False,False,False,False,False
494,5593,626,Books,3.0,33.61,100.83,100.83,,False,False,False,False,False
495,13004,697,Home,2.0,137.0,274.0,274.0,825.0,True,False,False,False,False
496,3053,701,Clothing,2.0,59.19,118.38,118.38,,False,False,False,False,False
497,13572,340,Electronics,1.0,256.64,256.64,256.64,,False,False,False,False,False
498,10746,550,Sports,1.0,234.03,234.03,234.03,,False,False,False,False,False
499,11429,961,Sports,2.0,236.11,472.22,472.22,,False,False,False,False,False
500,7931,416,Clothing,1.0,126.44,126.44,126.44,,False,False,False,False,False
501,12537,748,Books,1.0,40.62,40.62,40.62,,False,False,False,False,False
502,12968,572,Electronics,1.0,478.33,478.33,478.33,,False,False,False,False,False
503,1679,270,Beauty,3.0,138.03,414.09,414.09,,False,False,False,False,False
504,14821,147,Sports,1.0,179.71,179.71,179.71,,False,False,False,False,False
505,4667,464,Electronics,3.0,437.98,1313.94,1313.94,,False,False,False,False,False
506,3604,428,Electronics,1.0,223.16,223.16,223.16,,False,False,False,False,False
507,4680,375,Electronics,2.0,143.52,287.04,287.04,289.0,True,False,False,False,False
508,9683,120,Home,1.0,290.11,290.11,290.11,690.0,True,False,False,False,False
509,6421,383,Electronics,1.0,165.06,165.06,165.06,1107.0,True,False,False,False,False
510,8939,49,Books,1.0,32.77,32.77,32.77,369.0,True,False,False,False,False
511,3414,914,Clothing,1.0,165.17,165.17,165.17,,False,False,False,False,False
512,9782,376,Books,1.0,14.57,14.57,14.57,,False,False,False,False,False
513,10595,617,Home,1.0,249.08,249.08,249.08,,False,False,False,False,False
514,7227,877,Electronics,3.0,393.33,1179.99,1179.99,,False,False,False,False,False
515,9635,801,Beauty,2.0,121.63,243.26,243.26,,False,False,False,False,False
516,6058,393,Books,2.0,41.11,82.22,82.22,,False,False,False,False,False
517,2780,403,Clothing,3.0,108.72,326.16,326.16,,False,False,False,False,False
518,7489,473,Beauty,2.0,47.35,94.7,94.7,,False,False,False,False,False
519,3272,842,Electronics,1.0,140.28,140.28,140.28,,False,False,False,False,False
520,12612,170,Beauty,3.0,43.16,129.48,129.48,,False,False,False,False,False
521,9372,279,Beauty,3.0,146.68,440.04,440.04,,False,False,False,False,False
522,4373,877,Sports,3.0,30.28,90.84,90.84,,False,False,False,False,False
523,7436,384,Electronics,1.0,233.6,233.6,233.6,115.0,True,False,False,False,False
524,1236,657,Beauty,2.0,94.21,188.42,188.42,,False,False,False,False,False
525,5225,979,Beauty,2.0,31.96,63.92,63.92,,False,False,False,False,False
526,5167,646,Beauty,2.0,76.0,152.0,152.0,,False,False,False,False,False
527,13434,97,Beauty,3.0,96.97,290.91,290.91,,False,False,False,False,False
528,11905,366,Clothing,3.0,144.25,432.75,432.75,,False,False,False,False,False
529,12423,944,Electronics,3.0,276.64,829.92,829.92,,False,False,False,False,False
530,5562,245,Beauty,3.0,23.15,69.45,69.45,910.0,True,False,False,False,False
531,13539,202,Clothing,1.0,132.41,132.41,132.41,,False,False,False,False,False
532,1486,983,Beauty,1.0,113.74,113.74,113.74,,False,False,False,False,False
533,14558,726,Electronics,2.0,215.79,431.58,431.58,594.0,True,False,False,False,False
534,9422,630,Books,3.0,46.85,140.55,140.55,,False,False,False,False,False
535,2112,228,Beauty,1.0,116.37,116.37,116.37,,False,False,False,False,False
536,11266,489,Clothing,2.0,128.87,257.74,257.74,,False,False,False,False,False
537,880,50,Clothing,1.0,64.03,64.03,64.03,,False,False,False,False,False
538,10319,617,Beauty,3.0,105.93,317.79,317.79,,False,False,False,False,False
539,2660,765,Beauty,3.0,94.2,282.6,282.6,,False,False,False,False,False
540,2863,496,Home,1.0,105.67,105.67,105.67,82.0,True,False,False,False,False
541,4666,782,Clothing,3.0,128.78,386.34,386.34,,False,False,False,False,False
542,7494,16,Beauty,2.0,43.89,87.78,87.78,,False,False,False,False,False
543,10766,768,Home,3.0,103.16,309.48,309.48,,False,False,False,False,False
544,1518,500,Home,1.0,238.34,238.34,238.34,,False,False,False,False,False
545,4445,582,Home,3.0,62.81,188.43,188.43,209.0,True,False,False,False,False
546,4830,588,Sports,2.0,226.03,452.06,452.06,,False,False,False,False,False
547,13441,49,Electronics,2.0,125.59,251.18,251.18,1271.0,True,False,False,False,False
548,6585,855,Electronics,3.0,457.38,1372.14,1372.14,,False,False,False,False,False
549,4097,10,Clothing,2.0,76.3,152.6,152.6,,False,False,False,False,False
550,10983,675,Home,1.0,174.74,174.74,174.74,1326.0,True,False,False,False,False
551,9198,752,Clothing,3.0,124.89,374.67,374.67,,False,False,False,False,False
552,4328,202,Beauty,2.0,131.45,262.9,262.9,,False,False,False,False,False
553,5318,889,Clothing,3.0,85.41,256.23,256.23,,False,False,False,False,False
554,14071,133,Clothing,2.0,112.85,225.7,225.7,,False,False,False,False,False
555,12363,367,Books,3.0,46.17,138.51,138.51,,False,False,False,False,False
556,1497,68,Books,3.0,7.82,23.46,23.46,317.0,True,False,False,False,False
557,10828,323,Beauty,2.0,113.1,226.2,226.2,565.0,True,False,False,False,False
558,7175,859,Home,3.0,168.96,506.88,506.88,,False,False,False,False,False
559,11693,14,Sports,1.0,67.13,67.13,67.13,,False,False,False,False,False
560,2527,544,Home,3.0,268.71,806.13,806.13,1407.0,True,False,False,False,False
561,5017,427,Beauty,3.0,141.38,424.14,424.14,,False,False,False,False,False
562,4840,738,Books,1.0,48.73,48.73,48.73,,False,False,False,False,False
563,162,154,Electronics,2.0,263.08,526.16,526.16,,False,False,False,False,False
564,3671,260,Books,3.0,32.42,97.26,97.26,,False,False,False,False,False
565,9233,545,Sports,3.0,204.83,614.49,614.49,,False,False,False,False,False
566,5372,675,Home,1.0,44.45,44.45,44.45,,False,False,False,False,False
567,14323,396,Clothing,1.0,74.09,74.09,74.09,,False,False,False,False,False
568,161,38,Books,2.0,7.06,14.12,14.12,,False,False,False,False,False
569,1912,644,Books,2.0,14.31,28.62,28.62,,False,False,False,False,False
570,689,605,Sports,2.0,117.97,235.94,235.94,,False,False,False,False,False
571,2731,656,Beauty,2.0,33.75,67.5,67.5,,False,False,False,False,False
572,6506,227,Electronics,1.0,352.1,352.1,352.1,,False,False,False,False,False
573,4888,620,Beauty,2.0,90.07,180.14,180.14,,False,False,False,False,False
574,11772,841,Beauty,3.0,63.72,191.16,191.16,933.0,True,False,False,False,False
575,10363,305,Home,1.0,250.65,250.65,250.65,,False,False,False,False,False
576,6132,930,Electronics,2.0,404.81,809.62,809.62,,False,False,False,False,False
577,1332,375,Electronics,3.0,142.44,427.32,427.32,,False,False,False,False,False
578,13843,423,Beauty,3.0,107.12,321.36,321.36,,False,False,False,False,False
579,10642,16,Beauty,1.0,25.53,25.53,25.53,,False,False,False,False,False
580,14601,863,Electronics,3.0,0.0,0.0,0.0,978.0,True,False,False,False,False
581,10597,382,Electronics,3.0,424.01,1272.03,1272.03,,False,False,False,False,False
582,7498,227,Electronics,1.0,86.13,86.13,86.13,875.0,True,False,False,False,False
583,11751,628,Beauty,1.0,88.89,88.89,88.89,,False,False,False,False,False
584,9219,271,Beauty,3.0,87.17,261.51,261.51,,False,False,False,False,False
585,11306,963,Electronics,2.0,152.82,305.64,305.64,1086.0,True,False,False,False,False
586,5312,317,Sports,3.0,87.6,262.8,262.8,1104.0,True,False,False,False,False
587,2068,876,Beauty,1.0,73.73,73.73,73.73,,False,False,False,False,False
588,6906,204,Books,1.0,41.76,41.76,41.76,,False,False,False,False,False
