promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,total_orders,total_customers,total_revenue,total_items_sold,avg_order_value,attributed_orders,attributed_revenue,budget_allocated,cost_per_acquisition,estimated_cpa,revenue_per_budget,campaign_status,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag
113,Acquisition_Percentage_Discount_113,Percentage_Discount,39.4,99.52,2025-02-04,2025-03-24,48,All_Customers,Social,Acquisition,Beauty,0.187,16,16,3299.59,114,206.224375,16,3299.59,27909.02,48.36,1744.31,0.1182,Completed,False,False,False,False
114,Reactivation_Fixed_Amount_114,Fixed_Amount,49.59,40.44,2024-08-25,2024-10-04,40,Lapsed,Email,Reactivation,Clothing,0.196,0,0,0.0,0,,0,0.0,29464.52,18.52,,0.0,Completed,False,False,False,False
115,Reactivation_BOGO_115,BOGO,0.0,28.66,2025-06-24,2025-07-16,22,New_Customer,Social,Reactivation,Unknown,0.063,3,3,404.62,22,134.87333333333333,3,404.62,24870.74,10.35,8290.25,0.0163,Completed,False,False,False,False
116,Upsell_BOGO_116,BOGO,0.0,20.11,2024-08-03,2024-08-18,15,New_Customer,In_App,Upsell,Unknown,0.169,0,0,0.0,0,,0,0.0,45485.65,8.96,,0.0,Completed,False,False,False,False
117,Reactivation_Free_Shipping_117,Free_Shipping,0.0,15.35,2025-06-16,2025-08-01,46,All_Customers,Push,Reactivation,Home,0.116,1,1,283.84,9,283.84,1,283.84,47226.65,15.92,47226.65,0.006,Completed,False,False,False,False
118,Retention_BOGO_118,BOGO,0.0,82.47,2024-08-13,2024-08-22,9,High_Value,In_App,Retention,Electronics,0.239,1,1,324.56,5,324.56,1,324.56,42428.97,28.8,42428.97,0.0076,Completed,False,False,False,False
119,Acquisition_Percentage_Discount_119,Percentage_Discount,41.0,21.15,2025-01-09,2025-02-28,50,All_Customers,Website_Banner,Acquisition,Unknown,0.174,12,11,3086.92,60,257.24333333333334,12,3086.92,29944.76,44.56,2722.25,0.1031,Completed,False,False,False,False
120,Acquisition_Free_Shipping_120,Free_Shipping,0.0,41.6,2024-07-22,2024-09-02,42,Low_Value,Push,Acquisition,Home,0.12,7,7,788.33,33,112.61857142857143,7,788.33,7003.87,36.27,1000.55,0.1126,Completed,False,False,False,False
121,Cross_Sell_Free_Shipping_121,Free_Shipping,0.0,7.32,2025-05-20,2025-06-05,16,Lapsed,Website_Banner,Cross_Sell,Unknown,0.106,0,0,0.0,0,,0,0.0,22201.25,31.45,,0.0,Completed,False,False,False,False
122,Cross_Sell_Percentage_Discount_122,Percentage_Discount,43.0,66.43,2025-03-14,2025-04-04,21,Low_Value,Social,Cross_Sell,Unknown,0.209,0,0,0.0,0,,0,0.0,9350.71,33.13,,0.0,Completed,False,False,False,False
123,Upsell_BOGO_123,BOGO,0.0,88.14,2024-07-20,2024-07-24,4,New_Customer,Push,Upsell,Electronics,0.219,0,0,0.0,0,,0,0.0,7710.95,47.06,,0.0,Completed,False,False,False,False
124,Upsell_Free_Shipping_124,Free_Shipping,0.0,58.62,2025-06-01,2025-06-18,17,Medium_Value,Website_Banner,Upsell,Unknown,0.214,0,0,0.0,0,,0,0.0,4386.1,16.75,,0.0,Completed,False,False,False,False
125,Reactivation_BOGO_125,BOGO,0.0,70.09,2024-12-08,2025-02-04,58,All_Customers,Email,Reactivation,Sports,0.137,27,26,4046.61,144,149.87444444444444,27,4046.61,46805.89,37.73,1800.23,0.0865,Completed,False,False,False,False
126,Cross_Sell_Percentage_Discount_126,Percentage_Discount,13.8,0.0,2024-07-28,2024-08-14,17,High_Value,Email,Cross_Sell,Unknown,0.193,1,1,580.98,7,580.98,1,580.98,39101.58,27.88,39101.58,0.0149,Completed,False,False,False,False
127,Retention_Fixed_Amount_127,Fixed_Amount,82.17,0.0,2024-09-13,2024-09-23,10,High_Value,In_App,Retention,Unknown,0.112,0,0,0.0,0,,0,0.0,18831.77,15.39,,0.0,Completed,False,False,False,False
128,Cross_Sell_Free_Shipping_128,Free_Shipping,0.0,0.0,2025-02-26,2025-03-16,18,All_Customers,SMS,Cross_Sell,Books,0.182,5,5,1058.72,52,211.744,5,1058.72,2767.16,27.52,553.43,0.3826,Completed,False,False,False,False
129,Reactivation_Fixed_Amount_129,Fixed_Amount,80.63,83.41,2024-10-15,2024-11-23,39,High_Value,In_App,Reactivation,Sports,0.203,0,0,0.0,0,,0,0.0,47305.96,28.35,,0.0,Completed,False,False,False,False
130,Acquisition_Percentage_Discount_130,Percentage_Discount,23.3,7.19,2024-11-08,2024-12-29,51,Medium_Value,Website_Banner,Acquisition,Unknown,0.187,0,0,0.0,11,,0,0.0,27607.31,39.62,,0.0,Completed,False,False,False,False
131,Upsell_Fixed_Amount_131,Fixed_Amount,60.44,34.58,2025-05-27,2025-06-08,12,New_Customer,SMS,Upsell,Unknown,0.057,1,1,128.74,4,128.74,1,128.74,31407.69,46.99,31407.69,0.0041,Completed,False,False,False,False
132,Reactivation_Percentage_Discount_132,Percentage_Discount,20.6,60.82,2024-08-18,2024-10-06,49,Medium_Value,Website_Banner,Reactivation,Unknown,0.064,0,0,0.0,0,,0,0.0,6509.21,16.22,,0.0,Completed,False,False,False,False
133,Cross_Sell_Free_Shipping_133,Free_Shipping,0.0,15.08,2024-10-26,2024-10-31,5,All_Customers,In_App,Cross_Sell,Books,0.093,0,0,0.0,0,,0,0.0,33789.44,14.77,,0.0,Completed,False,False,False,False
134,Upsell_Percentage_Discount_134,Percentage_Discount,18.8,58.06,2024-12-24,2025-01-01,8,New_Customer,Social,Upsell,Unknown,0.213,1,1,96.1,3,96.1,1,96.1,48291.23,42.79,48291.23,0.002,Completed,False,False,False,False
135,Retention_Free_Shipping_135,Free_Shipping,0.0,0.0,2024-10-25,2024-11-01,7,Low_Value,Push,Retention,Electronics,0.207,2,2,264.87,9,132.435,2,264.87,20748.69,27.81,10374.35,0.0128,Completed,False,False,False,False
136,Acquisition_Free_Shipping_136,Free_Shipping,0.0,0.0,2025-03-04,2025-03-23,19,New_Customer,Social,Acquisition,Unknown,0.149,0,0,0.0,0,,0,0.0,25574.86,26.58,,0.0,Completed,False,False,False,False
137,Upsell_Fixed_Amount_137,Fixed_Amount,48.3,15.01,2025-08-24,2025-09-10,17,High_Value,Email,Upsell,Unknown,0.092,0,0,0.0,0,,0,0.0,18233.76,29.67,,0.0,Completed,False,False,False,False
138,Upsell_Free_Shipping_138,Free_Shipping,0.0,8.8,2025-05-24,2025-06-12,19,Low_Value,Email,Upsell,Unknown,0.051,1,1,150.07,8,150.07,1,150.07,47915.72,38.86,47915.72,0.0031,Completed,False,False,False,False
139,Retention_BOGO_139,BOGO,0.0,45.28,2024-07-14,2024-07-29,15,New_Customer,Push,Retention,Sports,0.216,7,7,1058.69,61,151.24142857142857,7,1058.69,3807.73,7.09,543.96,0.278,Completed,False,False,False,False
140,Upsell_BOGO_140,BOGO,0.0,55.25,2025-04-04,2025-04-07,3,Lapsed,Email,Upsell,Unknown,0.168,0,0,0.0,0,,0,0.0,26753.16,36.17,,0.0,Completed,False,False,False,False
141,Acquisition_BOGO_141,BOGO,0.0,,2025-03-31,2025-05-14,44,Low_Value,Email,Acquisition,Unknown,0.105,1,1,144.65,5,144.65,1,144.65,45837.01,11.81,45837.01,0.0032,Completed,False,False,False,False
142,Cross_Sell_Percentage_Discount_142,Percentage_Discount,15.3,34.65,2025-01-16,2025-01-20,4,Medium_Value,Push,Cross_Sell,Home,0.124,0,0,0.0,0,,0,0.0,14317.82,29.54,,0.0,Completed,False,False,False,False
143,Reactivation_Percentage_Discount_143,Percentage_Discount,22.1,66.65,2024-07-21,2024-09-06,47,New_Customer,Email,Reactivation,Clothing,0.205,3,3,438.56,16,146.18666666666667,3,438.56,12179.9,33.52,4059.97,0.036,Completed,False,False,False,False
144,Upsell_Free_Shipping_144,Free_Shipping,0.0,80.19,2024-09-06,2024-09-18,12,All_Customers,In_App,Upsell,Beauty,0.201,3,3,415.81,19,138.60333333333332,3,415.81,41439.63,15.26,13813.21,0.01,Completed,False,False,False,False
145,Reactivation_Fixed_Amount_145,Fixed_Amount,23.22,0.0,2024-09-13,2024-10-10,27,Lapsed,In_App,Reactivation,Electronics,0.229,0,0,0.0,0,,0,0.0,2679.19,17.85,,0.0,Completed,False,False,False,False
146,Reactivation_BOGO_146,BOGO,0.0,2.92,2025-06-02,2025-07-19,47,Medium_Value,Social,Reactivation,Unknown,0.237,3,3,570.21,15,190.07,3,570.21,10853.56,33.37,3617.85,0.0525,Completed,False,False,False,False
147,Upsell_Fixed_Amount_147,Fixed_Amount,77.54,0.0,2025-04-08,2025-04-17,9,Low_Value,Email,Upsell,Unknown,0.25,0,0,0.0,0,,0,0.0,33464.35,28.42,,0.0,Completed,False,False,False,False
148,Reactivation_Percentage_Discount_148,Percentage_Discount,45.6,,2024-09-24,2024-10-27,33,High_Value,Email,Reactivation,Unknown,0.133,4,4,2031.85,15,507.9625,4,2031.85,1541.01,46.2,385.25,1.3185,Completed,False,False,False,False
149,Reactivation_Free_Shipping_149,Free_Shipping,0.0,87.56,2025-06-17,2025-08-10,54,Low_Value,Push,Reactivation,Unknown,0.225,3,3,391.38,9,130.46,3,391.38,24128.82,47.8,8042.94,0.0162,Completed,False,False,False,False
150,Retention_Percentage_Discount_150,Percentage_Discount,14.5,84.76,2025-02-25,2025-03-10,13,High_Value,SMS,Retention,Books,0.172,0,0,0.0,0,,0,0.0,7273.77,11.64,,0.0,Completed,False,False,False,False
151,Reactivation_BOGO_151,BOGO,0.0,8.94,2025-07-26,2025-08-17,22,Lapsed,In_App,Reactivation,Books,0.118,0,0,0.0,0,,0,0.0,4966.23,5.82,,0.0,Completed,False,False,False,False
152,Retention_Free_Shipping_152,Free_Shipping,0.0,10.8,2024-08-10,2024-08-29,19,High_Value,Email,Retention,Unknown,0.073,1,1,275.56,5,275.56,1,275.56,22742.01,37.64,22742.01,0.0121,Completed,False,False,False,False
153,Reactivation_Percentage_Discount_153,Percentage_Discount,5.8,85.77,2024-07-23,2024-09-15,54,All_Customers,SMS,Reactivation,Sports,0.193,18,18,4548.07,87,252.67055555555555,18,4548.07,2050.88,22.67,113.94,2.2176,Completed,False,False,False,False
154,Reactivation_BOGO_154,BOGO,0.0,22.91,2024-09-24,2024-10-24,30,New_Customer,Push,Reactivation,Clothing,0.216,7,7,1020.47,45,145.78142857142856,7,1020.47,29388.36,33.96,4198.34,0.0347,Completed,False,False,False,False
155,Retention_Fixed_Amount_155,Fixed_Amount,77.08,81.48,2024-12-07,2024-12-13,6,All_Customers,Email,Retention,Unknown,0.073,2,2,268.09,9,134.045,2,268.09,19909.9,48.2,9954.95,0.0135,Completed,False,False,False,False
156,Cross_Sell_Free_Shipping_156,Free_Shipping,0.0,56.43,2025-08-04,2025-08-09,5,New_Customer,SMS,Cross_Sell,Electronics,0.172,0,0,0.0,0,,0,0.0,46617.65,17.99,,0.0,Completed,False,False,False,False
157,Reactivation_Percentage_Discount_157,Percentage_Discount,7.1,0.0,2025-05-06,2025-05-26,20,Low_Value,Push,Reactivation,Books,0.18,3,3,205.72,17,68.57333333333334,3,205.72,31484.35,46.86,10494.78,0.0065,Completed,False,False,False,False
158,Acquisition_Percentage_Discount_158,Percentage_Discount,,0.0,2025-03-17,2025-04-15,29,All_Customers,Push,Acquisition,Books,0.077,10,10,1736.01,55,173.601,10,1736.01,29058.45,41.39,2905.85,0.0597,Completed,False,True,False,False
159,Cross_Sell_BOGO_159,BOGO,0.0,81.5,2025-03-02,2025-03-21,19,High_Value,SMS,Cross_Sell,Unknown,0.084,0,0,0.0,0,,0,0.0,39942.69,6.23,,0.0,Completed,False,False,False,False
160,Acquisition_Free_Shipping_160,Free_Shipping,0.0,86.81,2025-01-31,2025-03-02,30,Medium_Value,Social,Acquisition,Clothing,0.133,0,0,0.0,12,,0,0.0,37199.32,7.83,,0.0,Completed,False,False,False,False
161,Retention_Free_Shipping_161,Free_Shipping,0.0,0.0,2025-05-09,2025-05-24,15,High_Value,Website_Banner,Retention,Unknown,0.24,0,0,0.0,0,,0,0.0,29643.86,34.43,,0.0,Completed,False,False,False,False
162,Acquisition_Fixed_Amount_162,Fixed_Amount,7.95,0.0,2025-02-08,2025-03-16,36,Medium_Value,Social,Acquisition,Unknown,0.113,2,2,405.79,9,202.895,2,405.79,4233.73,28.76,2116.87,0.0958,Completed,False,False,False,False
163,Upsell_Percentage_Discount_163,Percentage_Discount,36.5,87.84,2025-04-09,2025-04-24,15,Low_Value,SMS,Upsell,Unknown,0.191,4,4,452.61,22,113.1525,4,452.61,5512.89,28.26,1378.22,0.0821,Completed,False,False,False,False
164,Cross_Sell_Fixed_Amount_164,Fixed_Amount,99.16,13.47,2024-12-28,2025-01-03,6,New_Customer,SMS,Cross_Sell,Clothing,0.112,0,0,0.0,0,,0,0.0,41469.73,5.53,,0.0,Completed,False,False,False,False
165,Upsell_Free_Shipping_165,Free_Shipping,0.0,80.37,2025-03-22,2025-03-28,6,Low_Value,Website_Banner,Upsell,Unknown,0.1,0,0,0.0,0,,0,0.0,43998.39,15.64,,0.0,Completed,False,False,False,False
166,Reactivation_BOGO_166,BOGO,0.0,0.0,2025-06-27,2025-07-11,14,Lapsed,Push,Reactivation,Clothing,0.086,0,0,0.0,0,,0,0.0,7683.67,44.91,,0.0,Completed,False,False,False,False
167,Cross_Sell_Percentage_Discount_167,Percentage_Discount,49.6,0.0,2025-01-27,2025-02-04,8,High_Value,Website_Banner,Cross_Sell,Sports,0.205,0,0,0.0,0,,0,0.0,20534.66,38.17,,0.0,Completed,False,False,False,False
168,Acquisition_BOGO_168,BOGO,0.0,25.15,2025-05-26,2025-07-22,57,Medium_Value,Email,Acquisition,Books,0.215,7,7,1397.82,46,199.68857142857144,7,1397.82,25438.4,41.14,3634.06,0.0549,Completed,False,False,False,False
169,Upsell_BOGO_169,BOGO,0.0,14.05,2025-09-03,2025-09-20,17,Low_Value,In_App,Upsell,Unknown,0.224,0,0,0.0,0,,0,0.0,21165.33,19.51,,0.0,Completed,False,False,False,False
170,Cross_Sell_Fixed_Amount_170,Fixed_Amount,19.8,40.19,2025-08-26,2025-09-12,17,Medium_Value,Social,Cross_Sell,Beauty,0.247,0,0,0.0,0,,0,0.0,4250.46,22.62,,0.0,Completed,False,False,False,False
171,Cross_Sell_Fixed_Amount_171,Fixed_Amount,80.09,14.04,2025-08-01,2025-08-14,13,New_Customer,Push,Cross_Sell,Unknown,0.067,0,0,0.0,0,,0,0.0,46717.09,7.65,,0.0,Completed,False,False,False,False
172,Cross_Sell_Fixed_Amount_172,Fixed_Amount,48.84,90.61,2025-03-13,2025-04-02,20,Low_Value,SMS,Cross_Sell,Unknown,0.124,2,2,191.99,9,95.995,2,191.99,6200.87,25.76,3100.44,0.031,Completed,False,False,False,False
173,Retention_Fixed_Amount_173,Fixed_Amount,43.16,84.81,2024-11-17,2024-11-22,5,Low_Value,Push,Retention,Books,0.118,1,1,135.74,10,135.74,1,135.74,21533.53,7.49,21533.53,0.0063,Completed,False,False,False,False
174,Cross_Sell_Percentage_Discount_174,Percentage_Discount,48.0,22.99,2025-07-03,2025-07-18,15,Medium_Value,SMS,Cross_Sell,Clothing,0.098,0,0,0.0,0,,0,0.0,3257.06,21.45,,0.0,Completed,False,False,False,False
175,Reactivation_Percentage_Discount_175,Percentage_Discount,17.1,11.16,2024-10-27,2024-12-26,60,High_Value,Email,Reactivation,Unknown,0.074,2,2,1133.49,8,566.745,2,1133.49,16373.88,12.38,8186.94,0.0692,Completed,False,False,False,False
176,Upsell_Fixed_Amount_176,Fixed_Amount,78.96,0.0,2025-05-30,2025-06-06,7,All_Customers,Social,Upsell,Clothing,0.071,2,2,496.64,12,248.32,2,496.64,7154.64,16.0,3577.32,0.0694,Completed,False,False,False,False
177,Acquisition_Free_Shipping_177,Free_Shipping,0.0,53.86,2024-07-26,2024-08-30,35,High_Value,Push,Acquisition,Unknown,0.215,0,0,0.0,0,,0,0.0,17566.08,11.7,,0.0,Completed,False,False,False,False
178,Upsell_Free_Shipping_178,Free_Shipping,0.0,0.0,2025-06-30,2025-07-04,4,All_Customers,Social,Upsell,Unknown,0.157,0,0,0.0,5,,0,0.0,12434.37,46.28,,0.0,Completed,False,False,False,False
179,Acquisition_Percentage_Discount_179,Percentage_Discount,21.3,63.29,2025-07-04,2025-08-10,37,Low_Value,Social,Acquisition,Unknown,0.077,0,0,0.0,0,,0,0.0,21350.79,18.6,,0.0,Completed,False,False,False,False
180,Cross_Sell_Free_Shipping_180,Free_Shipping,0.0,0.0,2025-01-30,2025-02-05,6,All_Customers,Social,Cross_Sell,Books,0.184,5,5,763.18,24,152.636,5,763.18,6830.39,19.23,1366.08,0.1117,Completed,False,False,False,False
181,Acquisition_BOGO_181,BOGO,0.0,,2024-12-12,2025-01-25,44,New_Customer,SMS,Acquisition,Home,0.073,8,8,916.09,31,114.51125,8,916.09,17117.9,42.59,2139.74,0.0535,Completed,False,False,False,False
182,Acquisition_Free_Shipping_182,Free_Shipping,0.0,0.0,2025-07-10,2025-08-08,29,Lapsed,SMS,Acquisition,Unknown,0.096,0,0,0.0,0,,0,0.0,45572.78,30.68,,0.0,Completed,False,False,False,False
183,Acquisition_BOGO_183,BOGO,0.0,95.0,2024-08-14,2024-10-04,51,High_Value,In_App,Acquisition,Unknown,0.097,0,0,0.0,0,,0,0.0,49079.52,9.27,,0.0,Completed,False,False,False,False
184,Retention_Fixed_Amount_184,Fixed_Amount,50.8,98.22,2024-09-15,2024-09-19,4,High_Value,In_App,Retention,Home,0.224,0,0,0.0,0,,0,0.0,44268.04,26.21,,0.0,Completed,False,False,False,False
185,Upsell_Fixed_Amount_185,Fixed_Amount,94.54,0.71,2025-07-12,2025-07-19,7,Low_Value,Push,Upsell,Unknown,0.127,0,0,0.0,0,,0,0.0,20991.56,16.64,,0.0,Completed,False,False,False,False
186,Upsell_Free_Shipping_186,Free_Shipping,0.0,0.0,2025-04-25,2025-05-12,17,Low_Value,SMS,Upsell,Unknown,0.212,2,2,236.54,12,118.27,2,236.54,41486.07,10.48,20743.04,0.0057,Completed,False,False,False,False
187,Reactivation_Percentage_Discount_187,Percentage_Discount,31.9,54.14,2025-06-25,2025-07-28,33,Medium_Value,Push,Reactivation,Unknown,0.24,1,1,173.57,9,173.57,1,173.57,48689.6,22.22,48689.6,0.0036,Completed,False,False,False,False
188,Retention_Fixed_Amount_188,Fixed_Amount,46.76,0.0,2025-07-13,2025-07-16,3,All_Customers,In_App,Retention,Electronics,0.207,0,0,0.0,0,,0,0.0,14638.98,37.58,,0.0,Completed,False,False,False,False
189,Cross_Sell_Fixed_Amount_189,Fixed_Amount,54.44,59.82,2024-11-21,2024-12-06,15,Medium_Value,Email,Cross_Sell,Beauty,0.147,2,2,318.47,11,159.235,2,318.47,30098.16,18.65,15049.08,0.0106,Completed,False,False,False,False
190,Cross_Sell_Percentage_Discount_190,Percentage_Discount,36.9,90.78,2024-08-18,2024-09-07,20,Low_Value,SMS,Cross_Sell,Unknown,0.208,5,4,542.62,41,108.524,5,542.62,9804.34,13.55,2451.09,0.0553,Completed,False,False,False,False
191,Cross_Sell_Fixed_Amount_191,Fixed_Amount,54.54,44.71,2024-11-12,2024-11-19,7,Low_Value,Website_Banner,Cross_Sell,Unknown,0.079,1,1,106.59,5,106.59,1,106.59,25354.97,38.77,25354.97,0.0042,Completed,False,False,False,False
192,Upsell_Percentage_Discount_192,Percentage_Discount,45.5,0.0,2025-08-14,2025-09-04,21,All_Customers,In_App,Upsell,Unknown,0.181,0,0,0.0,0,,0,0.0,2974.1,27.31,,0.0,Completed,False,False,False,False
193,Reactivation_Free_Shipping_193,Free_Shipping,0.0,0.0,2024-10-04,2024-11-10,37,High_Value,Social,Reactivation,Unknown,0.112,1,1,332.29,3,332.29,1,332.29,49548.13,8.05,49548.13,0.0067,Completed,False,False,False,False
194,Upsell_Percentage_Discount_194,Percentage_Discount,32.8,,2025-04-06,2025-04-22,16,Lapsed,Push,Upsell,Clothing,0.106,0,0,0.0,0,,0,0.0,30624.62,44.36,,0.0,Completed,False,False,False,False
195,Acquisition_BOGO_195,BOGO,0.0,97.28,2024-09-03,2024-09-29,26,High_Value,Social,Acquisition,Unknown,0.16,2,2,673.18,13,336.59,2,673.18,37440.0,45.33,18720.0,0.018,Completed,False,False,False,False
196,Cross_Sell_Fixed_Amount_196,Fixed_Amount,40.54,7.11,2024-11-02,2024-11-19,17,Medium_Value,SMS,Cross_Sell,Sports,0.064,1,1,327.41,5,327.41,1,327.41,39497.46,25.59,39497.46,0.0083,Completed,False,False,False,False
197,Retention_Percentage_Discount_197,Percentage_Discount,33.6,66.38,2025-09-20,2025-10-01,11,Low_Value,SMS,Retention,Beauty,0.207,0,0,0.0,0,,0,0.0,22044.68,21.53,,0.0,Completed,False,False,False,False
198,Upsell_Free_Shipping_198,Free_Shipping,0.0,53.31,2025-02-15,2025-02-21,6,All_Customers,In_App,Upsell,Unknown,0.182,0,0,0.0,0,,0,0.0,43591.33,39.31,,0.0,Completed,False,False,False,False
199,Cross_Sell_Free_Shipping_199,Free_Shipping,0.0,0.0,2024-10-15,2024-10-25,10,Lapsed,Social,Cross_Sell,Beauty,0.184,0,0,0.0,0,,0,0.0,5794.83,16.01,,0.0,Completed,False,False,False,False
200,Upsell_Fixed_Amount_200,Fixed_Amount,,6.32,2025-03-21,2025-04-07,17,All_Customers,Website_Banner,Upsell,Sports,0.233,0,0,0.0,0,,0,0.0,37160.6,46.25,,0.0,Completed,False,True,False,False
201,Reactivation_BOGO_201,BOGO,0.0,47.61,2025-05-12,2025-06-27,46,Medium_Value,In_App,Reactivation,Unknown,0.162,0,0,0.0,0,,0,0.0,31799.57,5.63,,0.0,Completed,False,False,False,False
202,Cross_Sell_Fixed_Amount_202,Fixed_Amount,94.49,19.4,2024-07-16,2024-08-05,20,High_Value,SMS,Cross_Sell,Sports,0.131,1,1,312.9,5,312.9,1,312.9,34045.5,45.6,34045.5,0.0092,Completed,False,False,False,False
203,Retention_Percentage_Discount_203,Percentage_Discount,10.0,13.68,2025-05-01,2025-05-07,6,All_Customers,In_App,Retention,Unknown,0.053,1,1,198.26,8,198.26,1,198.26,35270.63,25.75,35270.63,0.0056,Completed,False,False,False,False
204,Upsell_Percentage_Discount_204,Percentage_Discount,49.0,0.0,2024-11-03,2024-11-06,3,Low_Value,Push,Upsell,Unknown,0.241,1,1,47.12,2,47.12,1,47.12,37741.28,6.02,37741.28,0.0012,Completed,False,False,False,False
205,Reactivation_Percentage_Discount_205,Percentage_Discount,34.2,71.32,2025-07-27,2025-09-01,36,New_Customer,Social,Reactivation,Electronics,0.173,0,0,0.0,0,,0,0.0,48582.76,31.43,,0.0,Completed,False,False,False,False
206,Upsell_Free_Shipping_206,Free_Shipping,0.0,10.42,2025-02-25,2025-03-13,16,High_Value,Website_Banner,Upsell,Beauty,0.222,0,0,0.0,0,,0,0.0,5998.22,8.44,,0.0,Completed,False,False,False,False
207,Acquisition_Free_Shipping_207,Free_Shipping,0.0,24.56,2025-07-07,2025-08-07,31,Medium_Value,Email,Acquisition,Unknown,0.109,0,0,0.0,0,,0,0.0,4579.44,18.97,,0.0,Completed,False,False,False,False
208,Reactivation_Free_Shipping_208,Free_Shipping,0.0,33.21,2025-06-08,2025-07-31,53,Lapsed,Email,Reactivation,Unknown,0.169,0,0,0.0,0,,0,0.0,47018.3,10.59,,0.0,Completed,False,False,False,False
209,Reactivation_Fixed_Amount_209,Fixed_Amount,98.82,,2024-11-09,2024-12-13,34,Medium_Value,SMS,Reactivation,Books,0.164,5,5,789.86,35,157.972,5,789.86,15556.91,19.24,3111.38,0.0508,Completed,False,False,False,False
210,Reactivation_BOGO_210,BOGO,0.0,19.47,2024-09-18,2024-11-15,58,Low_Value,SMS,Reactivation,Electronics,0.175,4,4,163.95,25,40.9875,4,163.95,10239.13,45.95,2559.78,0.016,Completed,False,False,False,False
211,Acquisition_BOGO_211,BOGO,0.0,,2024-09-30,2024-11-10,41,Low_Value,Social,Acquisition,Unknown,0.081,6,6,709.6,32,118.26666666666667,6,709.6,17821.68,37.99,2970.28,0.0398,Completed,False,False,False,False
212,Retention_Fixed_Amount_212,Fixed_Amount,76.57,0.0,2025-08-18,2025-09-03,16,All_Customers,In_App,Retention,Unknown,0.07,0,0,0.0,0,,0,0.0,34746.99,5.53,,0.0,Completed,False,False,False,False
213,Upsell_Percentage_Discount_213,Percentage_Discount,31.6,0.0,2025-04-18,2025-04-26,8,Low_Value,Push,Upsell,Unknown,0.241,0,0,0.0,0,,0,0.0,14261.46,41.52,,0.0,Completed,False,False,False,False
214,Reactivation_BOGO_214,BOGO,0.0,81.72,2024-07-26,2024-09-17,53,High_Value,Website_Banner,Reactivation,Unknown,0.239,1,1,359.38,5,359.38,1,359.38,30855.0,34.69,30855.0,0.0116,Completed,False,False,False,False
215,Retention_Percentage_Discount_215,Percentage_Discount,15.6,63.42,2025-08-11,2025-08-29,18,All_Customers,Email,Retention,Unknown,0.231,0,0,0.0,0,,0,0.0,44950.43,14.39,,0.0,Completed,False,False,False,False
216,Reactivation_Percentage_Discount_216,Percentage_Discount,24.8,0.0,2025-04-28,2025-05-18,20,New_Customer,Push,Reactivation,Beauty,0.12,2,2,281.33,10,140.665,2,281.33,27208.53,44.31,13604.27,0.0103,Completed,False,False,False,False
217,Retention_Percentage_Discount_217,Percentage_Discount,26.8,94.61,2025-02-09,2025-02-13,4,Medium_Value,In_App,Retention,Books,0.211,0,0,0.0,0,,0,0.0,31900.54,46.57,,0.0,Completed,False,False,False,False
218,Reactivation_Fixed_Amount_218,Fixed_Amount,57.07,0.0,2025-09-03,2025-09-25,22,All_Customers,Push,Reactivation,Electronics,0.169,0,0,0.0,0,,0,0.0,16086.96,14.35,,0.0,Completed,False,False,False,False
219,Retention_BOGO_219,BOGO,0.0,0.0,2024-08-05,2024-08-25,20,Medium_Value,Website_Banner,Retention,Electronics,0.208,2,2,338.97,15,169.485,2,338.97,20871.66,41.76,10435.83,0.0162,Completed,False,False,False,False
